"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","8.55"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","16","21","0","0","-9","1.6","0.13","0","-9","0","0"
"12","16","22","0","0","-10","1.5","0.13","0","-10","0","0"
"12","16","23","0","0","-10","1.4","0.13","0","-10","0","0"
"12","17","0","0","0","-10","1.2","0.13","0","-10","0","0"
"12","17","1","0","0","-10","1","0.13","0","-10","0","0"
"12","17","2","0","0","-10","0.7","0.13","0","-10","0","0"
"12","17","3","0","0","-10","0.6","0.13","0","-10","0","0"
"12","17","4","0","0","-10","0.7","0.13","0","-10","0","0"
"12","17","5","0","0","-10","0.9","0.13","0","-10","0","0"
"12","17","6","0","0","-9","1.1","0.13","0","-9","0","0"
"12","17","7","0","0","-9","1.4","0.13","0","-9","0","0"
"12","17","8","279","25","-8","1.8","0.13","29.522","-7.456","133.743","95.115"
"12","17","9","17","76","-6","2.3","0.13","77.849","-4.292","596.068","541.059"
"12","17","10","459","98","-5","2.7","0.13","292.249","1.03","2281.885","2167.14"
"12","17","11","52","159","-4","2.8","0.13","193.413","-0.093","1526.729","1438.742"
"12","17","12","111","178","-3","2.7","0.13","267.193","2.506","2109.774","2001.128"
"12","17","13","170","167","-3","2.7","0.13","303.095","3.26","2403.595","2284.538"
"12","17","14","28","124","-2","2.7","0.13","154.543","1.182","1208.911","1132.186"
"12","17","15","70","83","-2","2.5","0.13","140.242","1.034","1092.98","1020.363"
"12","17","16","0","25","-3","2.2","0.13","25.891","-2.451","156.934","117.484"
"12","17","17","0","0","-3","2","0.13","0","-3","0","0"
"12","17","18","0","0","-4","2.2","0.13","0","-4","0","0"
"12","17","19","0","0","-4","2.3","0.13","0","-4","0","0"
"12","17","20","0","0","-3","2.3","0.13","0","-3","0","0"
"12","17","21","0","0","-3","2.3","0.13","0","-3","0","0"
"12","17","22","0","0","-3","2.3","0.13","0","-3","0","0"
"12","17","23","0","0","-3","2.3","0.13","0","-3","0","0"
"12","18","0","0","0","-3","2.3","0.13","0","-3","0","0"
"12","18","1","0","0","-3","2.3","0.13","0","-3","0","0"
"12","18","2","0","0","-3","2.3","0.13","0","-3","0","0"
"12","18","3","0","0","-3","2.4","0.13","0","-3","0","0"
"12","18","4","0","0","-3","2.3","0.13","0","-3","0","0"
"12","18","5","0","0","-3","2.2","0.13","0","-3","0","0"
"12","18","6","0","0","-3","2.1","0.13","0","-3","0","0"
"12","18","7","0","0","-3","2.2","0.13","0","-3","0","0"
"12","18","8","0","13","-2","2.5","0.13","12.579","-1.766","61.5","25.432"
"12","18","9","0","66","0","3","0.13","64.227","1.245","482.806","431.809"
"12","18","10","50","127","0","3.1","0.13","148.927","2.853","1149.041","1074.437"
"12","18","11","223","162","0","3.1","0.13","299.464","5.788","2354.938","2237.605"
"12","18","12","214","176","1","3.1","0.13","328.718","7.347","2572.109","2447.08"
"12","18","13","157","168","1","3.3","0.13","295.714","6.518","2315.473","2199.538"
"12","18","14","0","88","1","3.4","0.13","87.932","2.601","669.625","612.009"
"12","18","15","0","27","0","3.2","0.13","26.139","0.49","190.665","150.02"
"12","18","16","0","7","0","3","0.13","6.762","0.124","38.661","3.403"
"12","18","17","0","0","0","3.2","0.13","0","0","0","0"
"12","18","18","0","0","0","3.4","0.13","0","0","0","0"
"12","18","19","0","0","0","3.3","0.87","0","0","0","0"
"12","18","20","0","0","0","3.3","0.87","0","0","0","0"
"12","18","21","0","0","0","3.3","0.87","0","0","0","0"
"12","18","22","0","0","-1","3.5","0.87","0","-1","0","0"
"12","18","23","0","0","-1","3.6","0.87","0","-1","0","0"
"12","19","0","0","0","-1","3.6","0.87","0","-1","0","0"
"12","19","1","0","0","-1","3.6","0.87","0","-1","0","0"
"12","19","2","0","0","-1","3.6","0.87","0","-1","0","0"
"12","19","3","0","0","-1","3.6","0.87","0","-1","0","0"
"12","19","4","0","0","-1","3.6","0.87","0","-1","0","0"
"12","19","5","0","0","-2","3.7","0.87","0","-2","0","0"
"12","19","6","0","0","-2","3.8","0.87","0","-2","0","0"
"12","19","7","0","0","-2","3.8","0.87","0","-2","0","0"
"12","19","8","0","13","-2","3.9","0.87","15.578","-1.812","75.947","39.368"
"12","19","9","0","52","-2","4.2","0.87","62.441","-1.172","473.232","422.575"
"12","19","10","76","129","-2","4.3","0.87","193.93","0.617","1518.963","1431.252"
"12","19","11","62","160","-2","4.1","0.87","240.04","1.34","1895.241","1794.197"
"12","19","12","160","179","-2","3.8","0.87","353.986","3.223","2806.136","2672.815"
"12","19","13","92","166","-2","3.5","0.87","290.255","2.421","2297.637","2182.334"
"12","19","14","50","130","-2","3.2","0.87","209.519","1.38","1653.616","1561.134"
"12","19","15","0","50","-2","2.8","0.87","60.283","-1.005","456.885","406.807"
"12","19","16","0","13","-2","2.4","0.87","15.574","-1.738","94.069","56.847"
"12","19","17","0","0","-3","2.2","0.87","0","-3","0","0"
"12","19","18","0","0","-4","2","0.87","0","-4","0","0"
"12","19","19","0","0","-4","1.9","0.87","0","-4","0","0"
"12","19","20","0","0","-5","1.7","0.87","0","-5","0","0"
"12","19","21","0","0","-6","1.6","0.87","0","-6","0","0"
"12","19","22","0","0","-7","1.4","0.87","0","-7","0","0"
"12","19","23","0","0","-7","1.3","0.87","0","-7","0","0"
"12","20","0","0","0","-7","1.2","0.87","0","-7","0","0"
"12","20","1","0","0","-7","1.2","0.87","0","-7","0","0"
"12","20","2","0","0","-7","1.2","0.87","0","-7","0","0"
"12","20","3","0","0","-7","1.2","0.87","0","-7","0","0"
"12","20","4","0","0","-8","1.3","0.87","0","-8","0","0"
"12","20","5","0","0","-8","1.4","0.87","0","-8","0","0"
"12","20","6","0","0","-9","1.5","0.87","0","-9","0","0"
"12","20","7","0","0","-9","1.6","0.87","0","-9","0","0"
"12","20","8","324","24","-8","1.9","0.87","43.921","-7.508","208.906","167.615"
"12","20","9","644","56","-5","2.1","0.87","232.455","-0.557","1600.579","1509.976"
"12","20","10","768","76","-3","2.1","0.87","446.595","6.114","3440.039","3284.256"
"12","20","11","814","91","-1","2.1","0.87","621.288","11.839","4863.823","4657.59"
"12","20","12","214","175","0","2.1","0.87","386.566","7.663","3026.159","2885.041"
"12","20","13","145","168","0","2.1","0.87","342.166","6.724","2681.392","2552.491"
"12","20","14","739","85","0","1.9","0.87","658.457","14.419","5125.005","4909.518"
"12","20","15","224","80","0","1.4","0.87","243.249","6.28","1899.655","1798.454"
"12","20","16","81","30","-1","0.9","0.87","76.324","1.076","488.568","437.368"
"12","20","17","0","0","-2","0.8","0.87","0","-2","0","0"
"12","20","18","0","0","-2","0.8","0.87","0","-2","0","0"
"12","20","19","0","0","-3","0.9","0.87","0","-3","0","0"
"12","20","20","0","0","-4","1.1","0.87","0","-4","0","0"
"12","20","21","0","0","-4","1.3","0.87","0","-4","0","0"
"12","20","22","0","0","-3","1.5","0.87","0","-3","0","0"
"12","20","23","0","0","-3","1.5","0.87","0","-3","0","0"
"12","21","0","0","0","-3","1.5","0.87","0","-3","0","0"
"12","21","1","0","0","-4","1.7","0.87","0","-4","0","0"
"12","21","2","0","0","-4","1.8","0.87","0","-4","0","0"
"12","21","3","0","0","-4","1.9","0.87","0","-4","0","0"
"12","21","4","0","0","-4","1.7","0.87","0","-4","0","0"
"12","21","5","0","0","-5","1.5","0.87","0","-5","0","0"
"12","21","6","0","0","-5","1.5","0.87","0","-5","0","0"
"12","21","7","0","0","-6","1.6","0.87","0","-6","0","0"
"12","21","8","0","4","-5","1.6","0.87","4.784","-4.913","22.494","0"
"12","21","9","0","22","-3","1.7","0.87","26.363","-2.463","194.302","153.529"
"12","21","10","0","37","-1","1.9","0.87","44.383","-0.131","333.219","287.524"
"12","21","11","0","48","0","2.2","0.87","57.617","1.061","433.584","384.332"
"12","21","12","0","62","0","2.5","0.87","74.471","1.295","564.267","510.385"
"12","21","13","0","64","0","2.7","0.87","76.878","1.29","583.925","529.345"
"12","21","14","0","48","0","2.7","0.87","57.613","0.968","434.814","385.519"
"12","21","15","0","26","0","2.2","0.87","31.165","0.573","228.952","186.951"
"12","21","16","0","7","-2","1.9","0.87","8.376","-1.844","50.357","14.684"
"12","21","17","0","0","-3","2.2","0.87","0","-3","0","0"
"12","21","18","0","0","-3","2.6","0.87","0","-3","0","0"
"12","21","19","0","0","-4","2.9","0.87","0","-4","0","0"
"12","21","20","0","0","-4","3.1","0.87","0","-4","0","0"
"12","21","21","0","0","-4","3","0.87","0","-4","0","0"
"12","21","22","0","0","-4","2.7","0.87","0","-4","0","0"
"12","21","23","0","0","-4","2.4","0.87","0","-4","0","0"
"12","22","0","0","0","-4","2.2","0.87","0","-4","0","0"
"12","22","1","0","0","-4","2","0.87","0","-4","0","0"
"12","22","2","0","0","-5","1.9","0.87","0","-5","0","0"
"12","22","3","0","0","-5","1.7","0.87","0","-5","0","0"
"12","22","4","0","0","-5","1.8","0.87","0","-5","0","0"
"12","22","5","0","0","-5","1.9","0.87","0","-5","0","0"
"12","22","6","0","0","-5","1.8","0.87","0","-5","0","0"
"12","22","7","0","0","-5","1.8","0.87","0","-5","0","0"
"12","22","8","0","13","-4","1.8","0.87","15.58","-3.728","76.602","40"
"12","22","9","0","59","-3","2","0.87","70.854","-1.641","540.045","487.021"
"12","22","10","0","110","-2","2.3","0.87","133.56","0.433","1039.887","969.151"
"12","22","11","168","164","-1","2.3","0.87","313.957","4.986","2471.237","2349.783"
"12","22","12","228","174","-1","2.1","0.87","402.764","7.014","3162.951","3016.986"
"12","22","13","324","151","-1","2","0.87","461.906","8.4","3632.513","3469.91"
"12","22","14","388","112","-1","1.9","0.87","449.347","8.668","3546.626","3387.066"
"12","22","15","0","25","-1","1.7","0.87","29.964","-0.389","220.701","178.992"
"12","22","16","0","7","-2","1.5","0.87","8.376","-1.829","50.877","15.186"
"12","22","17","0","0","-3","1.7","0.87","0","-3","0","0"
"12","22","18","0","0","-4","2","0.87","0","-4","0","0"
"12","22","19","0","0","-5","2.3","0.87","0","-5","0","0"
"12","22","20","0","0","-5","2.4","0.87","0","-5","0","0"
"12","22","21","0","0","-6","2.4","0.87","0","-6","0","0"
"12","22","22","0","0","-7","2.4","0.87","0","-7","0","0"
"12","22","23","0","0","-7","2.3","0.87","0","-7","0","0"
"12","23","0","0","0","-8","2.3","0.87","0","-8","0","0"
"12","23","1","0","0","-9","2.3","0.87","0","-9","0","0"
"12","23","2","0","0","-9","2.3","0.87","0","-9","0","0"
"12","23","3","0","0","-10","2.2","0.87","0","-10","0","0"
"12","23","4","0","0","-9","2","0.87","0","-9","0","0"
"12","23","5","0","0","-9","1.9","0.87","0","-9","0","0"
"12","23","6","0","0","-9","1.9","0.87","0","-9","0","0"
"12","23","7","0","0","-9","2","0.87","0","-9","0","0"
"12","23","8","283","24","-7","2.1","0.87","39.687","-6.549","194.443","153.665"
"12","23","9","611","59","-5","2.5","0.87","225.547","-1.031","1555.217","1466.221"
"12","23","10","743","81","-3","2.9","0.87","438.679","4.71","3391.637","3237.569"
"12","23","11","804","92","-1","2.9","0.87","614.199","9.948","4840.274","4634.876"
"12","23","12","824","95","-1","2.8","0.87","729.718","12.1","5699.801","5463.946"
"12","23","13","707","78","0","2.8","0.87","660.18","11.818","5172.116","4954.959"
"12","23","14","75","134","0","2.8","0.87","233.39","4.045","1832.041","1733.236"
"12","23","15","609","66","-1","2.3","0.87","445.095","8.918","3507.825","3349.64"
"12","23","16","324","32","-3","1.8","0.87","151.505","0.52","1024.145","953.967"
"12","23","17","0","0","-5","1.8","0.87","0","-5","0","0"
"12","23","18","0","0","-6","2.3","0.87","0","-6","0","0"
"12","23","19","0","0","-6","2.8","0.87","0","-6","0","0"
"12","23","20","0","0","-6","3","0.87","0","-6","0","0"
"12","23","21","0","0","-6","3.1","0.87","0","-6","0","0"
"12","23","22","0","0","-6","3","0.87","0","-6","0","0"
"12","23","23","0","0","-6","3","0.87","0","-6","0","0"
"12","24","0","0","0","-6","3","0.87","0","-6","0","0"
"12","24","1","0","0","-6","3.2","0.87","0","-6","0","0"
"12","24","2","0","0","-6","3.3","0.87","0","-6","0","0"
"12","24","3","0","0","-6","3.1","0.87","0","-6","0","0"
"12","24","4","0","0","-5","3.5","0.87","0","-5","0","0"
"12","24","5","0","0","-5","3.9","0.87","0","-5","0","0"
"12","24","6","0","0","-5","3.9","0.87","0","-5","0","0"
"12","24","7","0","0","-4","4.1","0.87","0","-4","0","0"
"12","24","8","0","8","-3","4.5","0.87","9.577","-2.894","45.961","10.444"
"12","24","9","0","29","-2","4.8","0.87","34.771","-1.575","257.98","214.95"
"12","24","10","0","54","-1","5","0.87","64.836","-0.226","493.874","442.485"
"12","24","11","0","96","-1","5","0.87","116.214","0.39","898.61","832.88"
"12","24","12","0","122","0","4.9","0.87","149.59","1.816","1157.812","1082.897"
"12","24","13","0","60","0","4.9","0.87","72.061","0.87","546.901","493.634"
"12","24","14","0","75","0","4.6","0.87","90.943","1.145","697.175","638.583"
"12","24","15","0","72","0","4.6","0.87","90.278","1.157","688.761","630.467"
"12","24","16","0","20","0","4.8","0.87","23.987","0.283","153.847","114.507"
"12","24","17","0","0","-1","5.1","0.87","0","-1","0","0"
"12","24","18","0","0","0","5.4","0.87","0","0","0","0"
"12","24","19","0","0","0","5.6","0.87","0","0","0","0"
"12","24","20","0","0","0","5.7","0.87","0","0","0","0"
"12","24","21","0","0","0","5.8","0.87","0","0","0","0"
"12","24","22","0","0","0","5.9","0.87","0","0","0","0"
"12","24","23","0","0","0","5.9","0.87","0","0","0","0"
"12","25","0","0","0","0","6","0.87","0","0","0","0"
"12","25","1","0","0","0","6","0.87","0","0","0","0"
"12","25","2","0","0","0","6.1","0.87","0","0","0","0"
"12","25","3","0","0","0","6.2","0.87","0","0","0","0"
"12","25","4","0","0","0","6.7","0.87","0","0","0","0"
"12","25","5","0","0","0","7.3","0.87","0","0","0","0"
"12","25","6","0","0","0","7.6","0.87","0","0","0","0"
"12","25","7","0","0","0","8","0.87","0","0","0","0"
"12","25","8","0","4","1","8.3","0.87","4.784","1.035","21.85","0"
"12","25","9","0","47","1","8","0.87","56.429","1.488","421.185","372.373"
"12","25","10","0","18","1","7.9","0.87","21.569","1.188","156.515","117.08"
"12","25","11","0","29","1","8.1","0.87","34.781","1.298","256.469","213.493"
"12","25","12","0","35","1","8","0.87","41.993","1.363","311.326","266.406"
"12","25","13","0","28","1","7.8","0.87","33.581","1.296","247.154","204.508"
"12","25","14","670","94","1","7.5","0.87","628.155","7.326","5009.042","4797.664"
"12","25","15","550","71","2","7.3","0.87","420.569","6.773","3335.993","3183.897"
"12","25","16","243","36","2","7.1","0.87","139.389","3.525","947.832","880.358"
"12","25","17","0","0","2","6.8","0.87","0","2","0","0"
"12","25","18","0","0","1","6.1","0.87","0","1","0","0"
"12","25","19","0","0","1","5.4","0.87","0","1","0","0"
"12","25","20","0","0","0","4.8","0.87","0","0","0","0"
"12","25","21","0","0","0","4.5","0.87","0","0","0","0"
"12","25","22","0","0","-2","4","0.87","0","-2","0","0"
"12","25","23","0","0","-3","3.2","0.87","0","-3","0","0"
"12","26","0","0","0","-4","2.8","0.87","0","-4","0","0"
"12","26","1","0","0","-5","2.6","0.87","0","-5","0","0"
"12","26","2","0","0","-5","2.3","0.87","0","-5","0","0"
"12","26","3","0","0","-5","2.2","0.87","0","-5","0","0"
"12","26","4","0","0","-5","2.4","0.87","0","-5","0","0"
"12","26","5","0","0","-5","2.5","0.87","0","-5","0","0"
"12","26","6","0","0","-5","2.7","0.87","0","-5","0","0"
"12","26","7","0","0","-4","3","0.87","0","-4","0","0"
"12","26","8","0","3","-3","3.7","0.87","3.587","-2.955","16.495","0"
"12","26","9","0","16","-1","4.5","0.87","19.163","-0.757","138.343","99.552"
"12","26","10","0","61","0","5.2","0.87","73.269","0.853","558.228","504.56"
"12","26","11","0","106","0","5.4","0.87","128.718","1.468","994.523","925.395"
"12","26","12","630","102","0","5.1","0.87","598.219","7.683","4740.237","4538.383"
"12","26","13","0","58","0","4.6","0.87","69.653","0.874","527.913","475.319"
"12","26","14","0","53","0","4","0.87","63.63","0.868","482.12","431.148"
"12","26","15","297","79","0","3.2","0.87","291.885","5.403","2302.403","2186.931"
"12","26","16","79","36","-1","2.6","0.87","87.974","0.685","601.673","546.465"
"12","26","17","0","0","-1","2.6","0.87","0","-1","0","0"
"12","26","18","0","0","-1","2.8","0.87","0","-1","0","0"
"12","26","19","0","0","-1","2.7","0.87","0","-1","0","0"
"12","26","20","0","0","-1","2.7","0.87","0","-1","0","0"
"12","26","21","0","0","-1","2.7","0.87","0","-1","0","0"
"12","26","22","0","0","-1","2.7","0.87","0","-1","0","0"
"12","26","23","0","0","-2","3","0.87","0","-2","0","0"
"12","27","0","0","0","-2","3.4","0.87","0","-2","0","0"
"12","27","1","0","0","-2","3.5","0.87","0","-2","0","0"
"12","27","2","0","0","-3","3.3","0.87","0","-3","0","0"
"12","27","3","0","0","-4","3.3","0.87","0","-4","0","0"
"12","27","4","0","0","-4","3.2","0.87","0","-4","0","0"
"12","27","5","0","0","-4","3.1","0.87","0","-4","0","0"
"12","27","6","0","0","-5","2.9","0.87","0","-5","0","0"
"12","27","7","0","0","-6","2.8","0.87","0","-6","0","0"
"12","27","8","0","7","-5","3","0.87","8.378","-4.883","40.347","5.029"
"12","27","9","0","12","-4","3.8","0.87","14.368","-3.799","103.851","66.282"
"12","27","10","695","95","-3","4.5","0.87","430.352","2.936","3345.69","3193.25"
"12","27","11","753","111","-2","4.6","0.87","607.185","6.341","4839.321","4633.956"
"12","27","12","414","148","-2","4.2","0.87","504.275","5.209","4011.469","3835.438"
"12","27","13","6","140","-2","3.7","0.87","179.702","0.59","1407.046","1323.3"
"12","27","14","0","94","-3","3","0.87","116.048","-1.137","904.538","838.598"
"12","27","15","0","51","-3","2.4","0.87","61.379","-1.911","467.829","417.364"
"12","27","16","0","15","-4","2.1","0.87","17.973","-3.672","118.964","80.86"
"12","27","17","0","0","-5","2","0.87","0","-5","0","0"
"12","27","18","0","0","-5","2","0.87","0","-5","0","0"
"12","27","19","0","0","-6","2.2","0.87","0","-6","0","0"
"12","27","20","0","0","-6","2.5","0.87","0","-6","0","0"
"12","27","21","0","0","-6","2.8","0.87","0","-6","0","0"
"12","27","22","0","0","-6","3.2","0.87","0","-6","0","0"
"12","27","23","0","0","-6","3.6","0.87","0","-6","0","0"
"12","28","0","0","0","-6","3.8","0.87","0","-6","0","0"
"12","28","1","0","0","-6","3.9","0.87","0","-6","0","0"
"12","28","2","0","0","-6","4","0.87","0","-6","0","0"
"12","28","3","0","0","-6","4.6","0.87","0","-6","0","0"
"12","28","4","0","0","-6","5.2","0.87","0","-6","0","0"
"12","28","5","0","0","-6","5.6","0.87","0","-6","0","0"
"12","28","6","0","0","-6","5.9","0.87","0","-6","0","0"
"12","28","7","0","0","-7","6.3","0.87","0","-7","0","0"
"12","28","8","0","1","-6","6.8","0.87","1.195","-5.99","0","0"
"12","28","9","0","13","-5","7.4","0.87","15.566","-4.858","113.384","75.478"
"12","28","10","0","26","-4","7.7","0.87","31.169","-3.723","234.247","192.058"
"12","28","11","0","31","-2","7.8","0.87","37.183","-1.672","278.233","234.485"
"12","28","12","0","68","-1","7.6","0.87","81.699","-0.267","624.687","568.664"
"12","28","13","0","91","0","7.7","0.87","110.474","0.985","850.333","786.314"
"12","28","14","0","77","-1","8.3","0.87","93.47","-0.21","720.828","661.398"
"12","28","15","0","29","-2","8.2","0.87","34.769","-1.705","259.288","216.212"
"12","28","16","356","37","-4","7.6","0.87","171.118","-2.19","1226.697","1149.342"
"12","28","17","0","0","-5","7.4","0.87","0","-5","0","0"
"12","28","18","0","0","-5","7.2","0.87","0","-5","0","0"
"12","28","19","0","0","-5","6.8","0.87","0","-5","0","0"
"12","28","20","0","0","-6","6.5","0.87","0","-6","0","0"
"12","28","21","0","0","-6","6.1","0.87","0","-6","0","0"
"12","28","22","0","0","-6","5.8","0.87","0","-6","0","0"
"12","28","23","0","0","-7","5.5","0.87","0","-7","0","0"
"12","29","0","0","0","-7","5.1","0.87","0","-7","0","0"
"12","29","1","0","0","-8","4.5","0.87","0","-8","0","0"
"12","29","2","0","0","-8","3.8","0.87","0","-8","0","0"
"12","29","3","0","0","-9","3.5","0.87","0","-9","0","0"
"12","29","4","0","0","-10","3.4","0.87","0","-10","0","0"
